Wall time,Step,Value
1724768594.0356255,0,0.12280339002609253
1724769990.3183923,1,0.10585073381662369
1724771461.0595574,2,0.10240507125854492
1724772931.492462,3,0.10199159383773804
1724774420.773174,4,0.09930397570133209
1724775903.4367986,5,0.09709875285625458
1724777386.0970447,6,0.09647853672504425
1724778867.4023561,7,0.09558266401290894
1724780352.9906862,8,0.09482461214065552
1724781896.0488396,9,0.09289504587650299
1724783388.3385744,10,0.09454896301031113
