Wall time,Step,Value
1725223092.4118578,0,0.12280339002609253
1725223209.6918662,1,0.11163944751024246
1725223327.7835255,2,0.1070222556591034
1725223448.195516,3,0.10509268939495087
1725223567.608098,4,0.10371442139148712
1725223686.547421,5,0.10343877226114273
1725223817.1465912,6,0.10219833254814148
1725223955.0967238,7,0.10192267596721649
1725224074.719816,8,0.1030942052602768
1725224195.1756816,9,0.1004755049943924
1725224317.279486,10,0.0991661474108696
